reviewerID,asin,predictRating,T_v,overall,overall_new,reviewText,filteredReviewText
A1LHAXBM5GBJS2,B0017TZD7S,-1,1,4,1,"If you share a bathroom with a female, be it a wife, girlfriend, daughter, are roommate, you know what a loofa is because it is most likely hanging from your shower head right now.  And the Axe Detailer Shower Tool is basically a loofa marketed to guys.  The only thing different from the female in your life's besides the color scheme is the flip side that has a rougher scrubber on it for tougher places on your body like the feet, elbows, etc., but that side just feels like an afterthought and I found myself cleaning those areas with the scrubbing side after awhile.  In the end the Ax Shower Tool does get the job done and basically you need to ask yourself, ""Do I want another loofa hanging on my showerhead?""","If you share a bathroom with a female , be it a wife , girlfriend , daughter , are roommate , you know what a loofa is because it is most likely hanging from your shower head right now . And the Axe Detailer Shower Tool is basically a loofa marketed to guys . The only thing different from the female in your life 's besides the color scheme is the flip side that has a rougher scrubber on it for tougher places on your body like the feet , elbows , etc . , but that side just feels like an afterthought In the end the Ax Shower Tool does get the job done and basically you need to ask yourself , "" Do I want another loofa hanging on my showerhead ? """
A2D48QTM7CXR0D,B000WYJTZG,-1,1,4,1,Works well but gets a little too hot.  Tend to scaled my scalp pretty quickly.  But I use it anyway cuz this is the only brand I find that offers 3/4 inch size.,Works well but gets a little too hot . Tend to scaled my scalp pretty quickly .
A1MAI0TUIM3R2X,B0010ZBORW,1,-1,3,5,"This is a small sea sponge for the price. It's decent, you can hold it in your hand easily in the shower. Exfoliates well too. Just keep it in a well-drained spot in the shower to extend it's life.","It 's decent , you can hold it in your hand easily in the shower . Exfoliates well too . Just keep it in a well - drained spot in the shower to extend it 's life ."
AYNTULRNAIPNY,B0010ZBORW,-1,1,4,1,"I used and am reviewing the Nail Brush. I had not realized that the reviews for so many different products would be mixed up on
one page.
The nail brush isn't anything extra special, but it is sturdy and well made. I had no bristles fall out while I was using it.
It did what it was supposed to do, get dirt out from under my fingernails.
If it exfoliated my cuticles in the process, I did not notice. I am not too fussy about my nails and cuticles, only caring if my nails are
broken or dirty.","The nail brush is n't anything extra special , but it is sturdy and well made . I had no bristles fall out while I was using it . It did what it was supposed to do , get dirt out from under my fingernails . I am not too fussy about my nails and cuticles , only caring if my nails are broken or dirty ."
A2CZ98V784SRJ0,B0010ZBORW,-1,1,4,1,"This might have been a nice product if they had been a usable size.  Even accounting for wiggling wet hands into fabric, these are oversized.  They should be clearly labeled as EXTRA LARGE and their should be a smaller version as an option.  Offering at least two sizes (S/M and L/XL) seems a fair expectation.  Without size options, I expect the size to be ""medium"" not extra large.  This is neither one-size-fits-all or one-size-fits-most.

If your hands are small, these are unusable.  If your hands are average, you will still find this big.

Fabric is soft and washable.","This might have been a nice product if they had been a usable size . They should be clearly labeled as EXTRA LARGE and L / XL ) seems a fair expectation . If your hands are small , these are unusable . Fabric is soft"
AKMEY1BSHSDG7,B0010ZBORW,-1,1,5,1,"I'm almost afraid to say it, but these gloves come in very handy! I wash my hands all day long, and I don't always have time to reach for hand cream, especially at work. As a result, my cuticles get ragged, my nails get weak, and my hands feel very uncomfortably dry. In the winter, they can even bleed and crack. I've tried putting on a heavy layer of moisturizer under a pair of socks. It works, but it makes me crazy. These gloves are so super -- they fulfill a need in a better way than I anticipated.","I 'm almost afraid to say it , but these gloves come in very handy ! and I do n't always have time to reach for hand cream , especially at work . As a result , my cuticles get ragged , my nails get weak , and my hands feel very uncomfortably dry . In the winter , they can even bleed and crack . It works , but it makes me crazy . so super -- they fulfill a need in a better way than I anticipated ."
ATECU14VUIOJ0,B0010ZBORW,-1,1,5,1,"I really like this loofah, especially the small size.  It's all you need for scrubbing.  One of my main complaints about those huge foot and a half long loofahs is that they never get a chance to dry out properly between showers and soon have ""that"" smell.  You know what I mean - that men's locker room odor.  This one is about 5 inches long and has a little suction cup (and cloth loop) that you can hang to dry.  I actually hang mine on the curtain rod in front of my sunshiny bathroom window and it says fresh.

It comes packaged flat as a pancake but will expand when it comes in contact with water.  This is a no nonsense bath product that I really like.","I really like this loofah , especially the small size . One of my main complaints about those huge foot and a half long loofahs is that they never get a chance to dry out properly between showers and soon have "" that "" smell . You know what I mean - that men 's locker room odor . and cloth loop ) that you can hang to dry . I actually hang mine on the curtain rod in front of my sunshiny bathroom window and it says fresh . but will expand when it comes in contact with water . This is a no nonsense bath product that I really like ."
ARARUVZ8RUF5T,B0010ZBORW,1,-1,3,5,"This is a very standard shower cap. It does the job, but it no different from the ones I have purchased over the years from various drugstores. If you are looking for a shower cap, this one is as good as any.","but it no different from the ones I have purchased over the years from various drugstores . If you are looking for a shower cap , this one is as good as any ."
A2503LT8PZIHAD,B0010ZBORW,-1,1,4,1,"This is about the same quality foot file as the ones I pick up in the check out aisle.  Half of the useful things in life are in the check out aisle.  The price is pretty comparable.

Generally I end up getting these when I am on the road and don't have a nail file or my Amope pedi device with me or any number of times I end up in a different town that I planned to be.  It happens.",Half of the useful things in life are in the check out aisle . The price is pretty comparable . and do n't have a nail file or my Amope pedi device with me or any number of times I end up in a different town that I planned to be .
A39WWMBA0299ZF,B0010ZBORW,1,-1,2,5,"Note: The company has several products linked together which can lead to a misleading / confusing time reading reviews. This is for the booties.

I was really excited to try these moisturizing booties. Unfortunately, they did not love up to my expectations. First of all, I thought they would moisturize my feet just by wearing them as indicated in the name. They don't. You are supposed to put cream or lotion on your feet before putting them on. This means that the cream/lotion is moisturizing your feet, not the booties. I used to rub lotion on my feet and then wear socks to bed which does the same thing.

I wore these booties to bed and they immediately started annoying me. They have thick seams right at the toes and again at the heel. I couldn't stop rubbing the seams trying to make them more comfortable. Do they help hold in the heat and allow the lotion to really moisturize? Yes. So do socks. I have a pair of really soft, fluffy socks that have the same effect and are more comfortable.

Sadly, I cannot recommend these booties. I would suggest getting a really comfortable pair of socks and using them for the same thing. You can probably find them cheaper and they will work just as well.","Note : The company has several products linked together which can lead to a misleading / confusing time reading reviews . I was really excited to try these moisturizing booties . Unfortunately , they did not love up to my expectations . and they immediately started annoying me . They have thick seams right at the toes I could n't stop rubbing the seams trying to make them more comfortable . Do they help hold in the heat and allow the lotion to really moisturize ? Yes . I have a pair of really soft , fluffy socks that have the same effect and are more comfortable . Sadly , I can not recommend these booties . I would suggest getting a really comfortable pair of socks You can probably find them cheaper and they will work just as well ."
